RENT0000000342,IDS00048,S00548,2024-06-24,2024-07-08,2024-06-27,3
RENT0000000343,IDS00036,S00624,2024-06-25,2024-07-09,2024-06-28,8
RENT0000000344,IDS00043,S00251,2024-06-25,2024-07-09,2024-07-08,2
RENT0000000345,IDS00043,S00032,2024-06-26,2024-07-10,2024-07-01,1
RENT0000000346,IDS00037,S00346,2024-06-27,2024-07-11,2024-06-29,7
RENT0000000347,IDS00022,S00477,2024-06-28,2024-07-12,2024-06-28,3
RENT0000000348,IDS00032,S00021,2024-06-29,2024-07-13,2024-07-09,7
RENT0000000349,IDS00042,S00403,2024-06-30,2024-07-14,2024-06-30,9
RENT0000000350,IDS00006,S00483,2024-06-30,2024-07-14,2024-07-02,10
RENT0000000351,IDS00047,S00085,2024-06-30,2024-07-14,2024-07-05,9
RENT0000000352,IDS00046,S00561,2024-07-01,2024-07-15,2024-07-03,3
RENT0000000353,IDS00011,S00247,2024-07-01,2024-07-15,2024-07-09,7
RENT0000000354,IDS00015,S00107,2024-07-01,2024-07-15,2024-07-12,5
RENT0000000355,IDS00042,S00046,2024-07-02,2024-07-16,2024-07-03,7
RENT0000000356,IDS00036,S00172,2024-07-02,2024-07-16,2024-07-05,10
RENT0000000357,IDS00019,S00098,2024-07-03,2024-07-17,2024-07-09,6
RENT0000000358,IDS00049,S00434,2024-07-03,2024-07-17,2024-07-08,3
RENT0000000359,IDS00020,S00114,2024-07-03,2024-07-17,2024-07-10,3
RENT0000000360,IDS00018,S00133,2024-07-04,2024-07-18,2024-07-17,3
RENT0000000361,IDS00016,S00499,2024-07-04,2024-07-18,2024-07-08,10
RENT0000000362,IDS00003,S00496,2024-07-04,2024-07-18,2024-07-10,3
RENT0000000363,IDS00047,S00266,2024-07-05,2024-07-19,2024-07-06,9
RENT0000000364,IDS00031,S00005,2024-07-05,2024-07-19,2024-07-07,2
RENT0000000365,IDS00039,S00251,2024-07-05,2024-07-19,2024-07-05,4
RENT0000000366,IDS00019,S00459,2024-07-07,2024-07-21,2024-07-13,4
RENT0000000367,IDS00019,S00490,2024-07-07,2024-07-21,2024-07-08,8
RENT0000000368,IDS00028,S00255,2024-07-07,2024-07-21,2024-07-16,6
RENT0000000369,IDS00010,S00366,2024-07-07,2024-07-21,2024-07-11,3
RENT0000000370,IDS00048,S00233,2024-07-07,2024-07-21,2024-07-08,5
RENT0000000371,IDS00016,S00055,2024-07-07,2024-07-21,2024-07-14,9
RENT0000000372,IDS00009,S00151,2024-07-07,2024-07-21,2024-07-18,10
RENT0000000373,IDS00009,S00176,2024-07-07,2024-07-21,2024-07-09,2
RENT0000000374,IDS00049,S00198,2024-07-07,2024-07-21,2024-07-12,8
RENT0000000375,IDS00050,S00409,2024-07-08,2024-07-22,2024-07-20,7
RENT0000000376,IDS00001,S00620,2024-07-08,2024-07-22,2024-07-09,5
RENT0000000377,IDS00002,S00223,2024-07-09,2024-07-23,2024-07-09,6
RENT0000000378,IDS00043,S00486,2024-07-09,2024-07-23,2024-07-22,6
RENT0000000379,IDS00012,S00077,2024-07-09,2024-07-23,2024-07-18,6
RENT0000000380,IDS00048,S00278,2024-07-09,2024-07-23,2024-07-21,1
RENT0000000381,IDS00048,S00002,2024-07-09,2024-07-23,2024-07-12,6
RENT0000000382,IDS00028,S00217,2024-07-09,2024-07-23,2024-07-22,6
RENT0000000383,IDS00028,S00292,2024-07-10,2024-07-24,2024-07-12,7
RENT0000000384,IDS00030,S00436,2024-07-10,2024-07-24,2024-07-21,4
RENT0000000385,IDS00028,S00136,2024-07-11,2024-07-25,2024-07-18,9
RENT0000000386,IDS00007,S00579,2024-07-11,2024-07-25,2024-07-22,8
RENT0000000387,IDS00040,S00405,2024-07-11,2024-07-25,2024-07-24,5
RENT0000000388,IDS00019,S00563,2024-07-14,2024-07-28,2024-07-24,10
RENT0000000389,IDS00028,S00381,2024-07-14,2024-07-28,2024-07-24,1
RENT0000000390,IDS00012,S00419,2024-07-14,2024-07-28,2024-07-27,9
RENT0000000391,IDS00025,S00367,2024-07-15,2024-07-29,2024-07-25,2
RENT0000000392,IDS00018,S00585,2024-07-16,2024-07-30,2024-07-22,9
RENT0000000393,IDS00028,S00358,2024-07-16,2024-07-30,2024-07-26,9
RENT0000000394,IDS00046,S00379,2024-07-16,2024-07-30,2024-07-24,4
RENT0000000395,IDS00002,S00416,2024-07-16,2024-07-30,2024-07-26,2
RENT0000000396,IDS00005,S00356,2024-07-16,2024-07-30,2024-07-28,6
RENT0000000397,IDS00023,S00526,2024-07-16,2024-07-30,2024-07-20,7
RENT0000000398,IDS00003,S00277,2024-07-16,2024-07-30,2024-07-26,6
RENT0000000399,IDS00033,S00353,2024-07-16,2024-07-30,2024-07-26,5
RENT0000000400,IDS00001,S00561,2024-07-16,2024-07-30,2024-07-24,2
RENT0000000401,IDS00001,S00165,2024-07-16,2024-07-30,2024-07-20,9
RENT0000000402,IDS00009,S00260,2024-07-16,2024-07-30,2024-07-22,4
RENT0000000403,IDS00045,S00249,2024-07-16,2024-07-30,2024-07-25,9
RENT0000000404,IDS00018,S00477,2024-07-17,2024-07-31,2024-07-25,10
RENT0000000405,IDS00011,S00173,2024-07-17,2024-07-31,2024-07-20,7
RENT0000000406,IDS00038,S00311,2024-07-17,2024-07-31,2024-07-23,1
RENT0000000407,IDS00002,S00563,2024-07-17,2024-07-31,2024-07-20,3
RENT0000000408,IDS00006,S00151,2024-07-17,2024-07-31,2024-07-20,5
RENT0000000409,IDS00032,S00607,2024-07-18,2024-08-01,2024-07-22,1
RENT0000000410,IDS00046,S00616,2024-07-18,2024-08-01,2024-07-22,8
RENT0000000411,IDS00002,S00080,2024-07-18,2024-08-01,2024-07-22,7
RENT0000000412,IDS00043,S00121,2024-07-18,2024-08-01,2024-07-31,2
RENT0000000413,IDS00016,S00378,2024-07-18,2024-08-01,2024-07-23,4
RENT0000000414,IDS00038,S00154,2024-07-18,2024-08-01,2024-07-22,7
RENT0000000415,IDS00049,S00445,2024-07-18,2024-08-01,2024-07-26,8
RENT0000000416,IDS00002,S00025,2024-07-19,2024-08-02,2024-07-21,8
RENT0000000417,IDS00043,S00604,2024-07-19,2024-08-02,2024-07-29,9
RENT0000000418,IDS00035,S00505,2024-07-19,2024-08-02,2024-08-01,5
RENT0000000419,IDS00021,S00387,2024-07-20,2024-08-03,2024-07-23,7
RENT0000000420,IDS00005,S00511,2024-07-20,2024-08-03,2024-07-27,3
RENT0000000421,IDS00042,S00312,2024-07-21,2024-08-04,2024-07-27,6
RENT0000000422,IDS00002,S00485,2024-07-21,2024-08-04,2024-08-03,10
RENT0000000423,IDS00011,S00241,2024-07-21,2024-08-04,2024-08-02,2
RENT0000000424,IDS00005,S00050,2024-07-21,2024-08-04,2024-08-03,6
RENT0000000425,IDS00028,S00106,2024-07-23,2024-08-06,2024-08-04,7
RENT0000000426,IDS00046,S00265,2024-07-23,2024-08-06,2024-08-03,8
RENT0000000427,IDS00026,S00302,2024-07-23,2024-08-06,2024-07-27,7
RENT0000000428,IDS00010,S00416,2024-07-23,2024-08-06,2024-07-31,6
RENT0000000429,IDS00008,S00431,2024-07-23,2024-08-06,2024-07-28,4
RENT0000000430,IDS00032,S00115,2024-07-24,2024-08-07,2024-08-01,9
RENT0000000431,IDS00011,S00366,2024-07-24,2024-08-07,2024-08-01,7
RENT0000000432,IDS00030,S00218,2024-07-24,2024-08-07,2024-08-04,5
RENT0000000433,IDS00025,S00489,2024-07-24,2024-08-07,2024-07-31,3
RENT0000000434,IDS00005,S00034,2024-07-24,2024-08-07,2024-08-01,8
RENT0000000435,IDS00048,S00154,2024-07-24,2024-08-07,2024-07-28,8
RENT0000000436,IDS00034,S00464,2024-07-24,2024-08-07,2024-08-06,3
RENT0000000437,IDS00019,S00636,2024-07-25,2024-08-08,2024-08-05,3
RENT0000000438,IDS00028,S00392,2024-07-25,2024-08-08,2024-08-02,7
RENT0000000439,IDS00045,S00174,2024-07-25,2024-08-08,2024-07-29,6
RENT0000000440,IDS00019,S00427,2024-07-26,2024-08-09,2024-08-01,4
RENT0000000441,IDS00005,S00169,2024-07-26,2024-08-09,2024-08-02,4
RENT0000000442,IDS00004,S00094,2024-07-26,2024-08-09,2024-07-28,5
RENT0000000443,IDS00023,S00264,2024-07-26,2024-08-09,2024-07-26,9
RENT0000000444,IDS00018,S00160,2024-07-27,2024-08-10,2024-07-29,4
RENT0000000445,IDS00043,S00005,2024-07-27,2024-08-10,2024-08-05,4
RENT0000000446,IDS00032,S00536,2024-07-29,2024-08-12,2024-08-09,6
RENT0000000447,IDS00004,S00443,2024-07-29,2024-08-12,2024-08-09,2
RENT0000000448,IDS00040,S00600,2024-07-31,2024-08-14,2024-08-04,8
RENT0000000449,IDS00022,S00490,2024-07-31,2024-08-14,2024-08-06,1
RENT0000000450,IDS00042,S00552,2024-07-31,2024-08-14,2024-08-09,9
RENT0000000451,IDS00035,S00561,2024-07-31,2024-08-14,2024-07-31,4
RENT0000000452,IDS00018,S00162,2024-08-01,2024-08-15,2024-08-03,1
RENT0000000453,IDS00042,S00525,2024-08-01,2024-08-15,2024-08-11,8
RENT0000000454,IDS00034,S00261,2024-08-01,2024-08-15,2024-08-06,2
RENT0000000455,IDS00032,S00296,2024-08-01,2024-08-15,2024-08-02,10
RENT0000000456,IDS00046,S00528,2024-08-02,2024-08-16,2024-08-12,4
RENT0000000457,IDS00041,S00104,2024-08-02,2024-08-16,2024-08-10,7
RENT0000000458,IDS00042,S00190,2024-08-03,2024-08-17,2024-08-08,9
RENT0000000459,IDS00033,S00231,2024-08-03,2024-08-17,2024-08-12,6
RENT0000000460,IDS00033,S00405,2024-08-03,2024-08-17,2024-08-04,5
RENT0000000461,IDS00043,S00066,2024-08-05,2024-08-19,2024-08-12,6
RENT0000000462,IDS00010,S00091,2024-08-05,2024-08-19,2024-08-12,7
RENT0000000463,IDS00037,S00402,2024-08-05,2024-08-19,2024-08-07,1
RENT0000000464,IDS00018,S00595,2024-08-06,2024-08-20,2024-08-15,9
RENT0000000465,IDS00027,S00196,2024-08-06,2024-08-20,2024-08-09,8
RENT0000000466,IDS00040,S00636,2024-08-06,2024-08-20,2024-08-13,8
RENT0000000467,IDS00041,S00626,2024-08-07,2024-08-21,2024-08-07,10
RENT0000000468,IDS00043,S00230,2024-08-07,2024-08-21,2024-08-17,8
RENT0000000469,IDS00023,S00154,2024-08-07,2024-08-21,2024-08-11,7
RENT0000000470,IDS00033,S00486,2024-08-08,2024-08-22,2024-08-13,5
RENT0000000471,IDS00032,S00373,2024-08-09,2024-08-23,2024-08-19,7
RENT0000000472,IDS00002,S00469,2024-08-09,2024-08-23,2024-08-11,1
RENT0000000473,IDS00031,S00553,2024-08-09,2024-08-23,2024-08-22,10
RENT0000000474,IDS00009,S00451,2024-08-09,2024-08-23,2024-08-16,7
RENT0000000475,IDS00019,S00194,2024-08-10,2024-08-24,2024-08-20,5
RENT0000000476,IDS00033,S00557,2024-08-10,2024-08-24,2024-08-19,8
RENT0000000477,IDS00011,S00460,2024-08-10,2024-08-24,2024-08-15,7
RENT0000000478,IDS00004,S00119,2024-08-10,2024-08-24,2024-08-20,7
RENT0000000479,IDS00006,S00022,2024-08-10,2024-08-24,2024-08-14,9
RENT0000000480,IDS00032,S00372,2024-08-11,2024-08-25,2024-08-15,8
RENT0000000481,IDS00046,S00633,2024-08-11,2024-08-25,2024-08-19,8
RENT0000000482,IDS00010,S00627,2024-08-11,2024-08-25,2024-08-19,1
RENT0000000483,IDS00002,S00424,2024-08-12,2024-08-26,2024-08-16,8
RENT0000000484,IDS00031,S00613,2024-08-13,2024-08-27,2024-08-21,8
RENT0000000485,IDS00019,S00526,2024-08-14,2024-08-28,2024-08-21,3
RENT0000000486,IDS00046,S00460,2024-08-14,2024-08-28,2024-08-23,6
RENT0000000487,IDS00032,S00592,2024-08-15,2024-08-29,2024-08-16,7
RENT0000000488,IDS00012,S00500,2024-08-15,2024-08-29,2024-08-24,10
RENT0000000489,IDS00048,S00099,2024-08-16,2024-08-30,2024-08-18,10
RENT0000000490,IDS00048,S00167,2024-08-16,2024-08-30,2024-08-21,5
RENT0000000491,IDS00032,S00238,2024-08-16,2024-08-30,2024-08-20,10
RENT0000000492,IDS00018,S00112,2024-08-17,2024-08-31,2024-08-20,5
RENT0000000493,IDS00018,S00453,2024-08-17,2024-08-31,2024-08-21,5
RENT0000000494,IDS00010,S00291,2024-08-17,2024-08-31,2024-08-26,6
RENT0000000495,IDS00018,S00204,2024-08-18,2024-09-01,2024-08-25,7
RENT0000000496,IDS00002,S00073,2024-08-18,2024-09-01,2024-08-28,10
RENT0000000497,IDS00043,S00281,2024-08-18,2024-09-01,2024-08-24,3
RENT0000000498,IDS00011,S00468,2024-08-18,2024-09-01,2024-08-30,5
RENT0000000499,IDS00019,S00039,2024-08-19,2024-09-02,2024-08-21,5
RENT0000000500,IDS00007,S00354,2024-08-19,2024-09-02,2024-08-28,1
RENT0000000501,IDS00026,S00557,2024-08-19,2024-09-02,2024-08-28,3
RENT0000000502,IDS00006,S00206,2024-08-19,2024-09-02,2024-08-19,10
RENT0000000503,IDS00046,S00075,2024-08-20,2024-09-03,2024-08-30,7
RENT0000000504,IDS00033,S00564,2024-08-20,2024-09-03,2024-08-24,8
RENT0000000505,IDS00026,S00407,2024-08-20,2024-09-03,2024-08-26,9
RENT0000000506,IDS00027,S00222,2024-08-20,2024-09-03,2024-08-23,5
RENT0000000507,IDS00004,S00487,2024-08-21,2024-09-04,2024-08-25,2
RENT0000000508,IDS00019,S00632,2024-08-22,2024-09-05,2024-08-22,6
RENT0000000509,IDS00006,S00229,2024-08-23,2024-09-06,2024-09-03,8
RENT0000000510,IDS00028,S00629,2024-08-23,2024-09-06,2024-08-30,3
RENT0000000511,IDS00044,S00397,2024-08-24,2024-09-07,2024-09-04,10
RENT0000000512,IDS00003,S00252,2024-08-24,2024-09-07,2024-09-03,4
RENT0000000513,IDS00011,S00150,2024-08-25,2024-09-08,2024-09-06,8
RENT0000000514,IDS00004,S00623,2024-08-25,2024-09-08,2024-09-06,4
RENT0000000515,IDS00019,S00581,2024-08-26,2024-09-09,2024-08-26,9
RENT0000000516,IDS00018,S00029,2024-08-26,2024-09-09,2024-08-29,4
RENT0000000517,IDS00036,S00518,2024-08-26,2024-09-09,2024-08-29,5
RENT0000000518,IDS00016,S00087,2024-08-26,2024-09-09,2024-09-02,1
RENT0000000519,IDS00013,S00232,2024-08-26,2024-09-09,2024-09-05,7
RENT0000000520,IDS00004,S00530,2024-08-27,2024-09-10,2024-09-09,1
RENT0000000521,IDS00031,S00495,2024-08-27,2024-09-10,2024-09-06,9
RENT0000000522,IDS00022,S00602,2024-08-27,2024-09-10,2024-09-09,6
RENT0000000523,IDS00042,S00414,2024-08-28,2024-09-11,2024-09-08,10
RENT0000000524,IDS00048,S00094,2024-08-28,2024-09-11,2024-09-07,7
RENT0000000525,IDS00010,S00439,2024-08-28,2024-09-11,2024-09-08,4
RENT0000000526,IDS00019,S00587,2024-08-28,2024-09-11,2024-08-30,4
RENT0000000527,IDS00028,S00115,2024-08-29,2024-09-12,2024-09-09,8
RENT0000000528,IDS00002,S00589,2024-08-29,2024-09-12,2024-09-07,6
RENT0000000529,IDS00010,S00628,2024-08-29,2024-09-12,2024-09-09,9
RENT0000000530,IDS00029,S00595,2024-08-29,2024-09-12,2024-09-07,8
RENT0000000531,IDS00043,S00162,2024-08-30,2024-09-13,2024-09-08,4
RENT0000000532,IDS00036,S00164,2024-08-31,2024-09-14,2024-09-12,8
RENT0000000533,IDS00019,S00425,2024-09-01,2024-09-15,2024-09-07,6
RENT0000000534,IDS00033,S00163,2024-09-01,2024-09-15,2024-09-10,5
RENT0000000535,IDS00022,S00379,2024-09-01,2024-09-15,2024-09-07,6
RENT0000000536,IDS00015,S00363,2024-09-01,2024-09-15,2024-09-11,6
RENT0000000537,IDS00022,S00028,2024-09-01,2024-09-15,2024-09-14,9
RENT0000000538,IDS00033,S00063,2024-09-01,2024-09-15,2024-09-03,4
RENT0000000539,IDS00023,S00449,2024-09-02,2024-09-16,2024-09-03,6
RENT0000000540,IDS00018,S00082,2024-09-03,2024-09-17,2024-09-14,6
RENT0000000541,IDS00018,S00461,2024-09-03,2024-09-17,2024-09-14,9
RENT0000000542,IDS00028,S00609,2024-09-03,2024-09-17,2024-09-14,1
RENT0000000543,IDS00046,S00002,2024-09-03,2024-09-17,2024-09-12,10
RENT0000000544,IDS00035,S00637,2024-09-03,2024-09-17,2024-09-10,2
RENT0000000545,IDS00047,S00313,2024-09-03,2024-09-17,2024-09-03,10
RENT0000000546,IDS00032,S00333,2024-09-04,2024-09-18,2024-09-10,4
RENT0000000547,IDS00042,S00226,2024-09-04,2024-09-18,2024-09-04,7
RENT0000000548,IDS00034,S00426,2024-09-04,2024-09-18,2024-09-17,5
RENT0000000549,IDS00046,S00290,2024-09-05,2024-09-19,2024-09-09,3
RENT0000000550,IDS00036,S00055,2024-09-05,2024-09-19,2024-09-08,4
RENT0000000551,IDS00011,S00509,2024-09-05,2024-09-19,2024-09-10,1
RENT0000000552,IDS00031,S00028,2024-09-05,2024-09-19,2024-09-14,5
RENT0000000553,IDS00031,S00234,2024-09-05,2024-09-19,2024-09-12,9
RENT0000000554,IDS00047,S00145,2024-09-05,2024-09-19,2024-09-07,3
RENT0000000555,IDS00028,S00084,2024-09-06,2024-09-20,2024-09-18,7
RENT0000000556,IDS00048,S00046,2024-09-06,2024-09-20,2024-09-15,6
RENT0000000557,IDS00020,S00524,2024-09-06,2024-09-20,2024-09-10,3
RENT0000000558,IDS00032,S00550,2024-09-07,2024-09-21,2024-09-18,8
RENT0000000559,IDS00033,S00024,2024-09-07,2024-09-21,2024-09-15,1
RENT0000000560,IDS00041,S00603,2024-09-08,2024-09-22,2024-09-12,6
RENT0000000561,IDS00038,S00537,2024-09-09,2024-09-23,2024-09-18,10
RENT0000000562,IDS00044,S00336,2024-09-09,2024-09-23,2024-09-16,4
RENT0000000563,IDS00046,S00489,2024-09-10,2024-09-24,2024-09-17,9
RENT0000000564,IDS00016,S00588,2024-09-10,2024-09-24,2024-09-23,3
RENT0000000565,IDS00008,S00227,2024-09-10,2024-09-24,2024-09-19,6
RENT0000000566,IDS00048,S00017,2024-09-10,2024-09-24,2024-09-15,2
RENT0000000567,IDS00048,S00562,2024-09-11,2024-09-25,2024-09-13,8
RENT0000000568,IDS00046,S00153,2024-09-12,2024-09-26,2024-09-17,8
RENT0000000569,IDS00037,S00026,2024-09-12,2024-09-26,2024-09-13,1
RENT0000000570,IDS00041,S00580,2024-09-13,2024-09-27,2024-09-21,1
RENT0000000571,IDS00047,S00372,2024-09-13,2024-09-27,2024-09-14,9
RENT0000000572,IDS00011,S00129,2024-09-13,2024-09-27,2024-09-24,1
RENT0000000573,IDS00009,S00249,2024-09-13,2024-09-27,2024-09-19,8
RENT0000000574,IDS00007,S00198,2024-09-15,2024-09-29,2024-09-25,7
RENT0000000575,IDS00037,S00352,2024-09-15,2024-09-29,2024-09-24,3
RENT0000000576,IDS00028,S00526,2024-09-16,2024-09-30,2024-09-28,3
RENT0000000577,IDS00028,S00165,2024-09-16,2024-09-30,2024-09-20,2
RENT0000000578,IDS00046,S00280,2024-09-16,2024-09-30,2024-09-28,6
RENT0000000579,IDS00041,S00258,2024-09-16,2024-09-30,2024-09-17,4
RENT0000000580,IDS00036,S00063,2024-09-17,2024-10-01,2024-09-21,5
RENT0000000581,IDS00040,S00532,2024-09-17,2024-10-01,2024-09-17,4
RENT0000000582,IDS00030,S00599,2024-09-17,2024-10-01,2024-09-25,5
RENT0000000583,IDS00011,S00370,2024-09-18,2024-10-02,2024-09-28,10
RENT0000000584,IDS00037,S00095,2024-09-18,2024-10-02,2024-09-29,8
RENT0000000585,IDS00046,S00105,2024-09-19,2024-10-03,2024-09-25,7
RENT0000000586,IDS00022,S00517,2024-09-19,2024-10-03,2024-09-26,3
RENT0000000587,IDS00026,S00537,2024-09-19,2024-10-03,2024-09-19,9
RENT0000000588,IDS00043,S00170,2024-09-19,2024-10-03,2024-09-30,8
RENT0000000589,IDS00017,S00114,2024-09-19,2024-10-03,2024-09-20,7
RENT0000000590,IDS00018,S00398,2024-09-20,2024-10-04,2024-09-29,4
RENT0000000591,IDS00011,S00199,2024-09-20,2024-10-04,2024-10-03,2
RENT0000000592,IDS00011,S00115,2024-09-20,2024-10-04,2024-09-28,1
RENT0000000593,IDS00009,S00297,2024-09-20,2024-10-04,2024-10-02,2
RENT0000000594,IDS00032,S00115,2024-09-21,2024-10-05,2024-09-22,2
RENT0000000595,IDS00005,S00167,2024-09-21,2024-10-05,2024-10-04,5
RENT0000000596,IDS00022,S00638,2024-09-21,2024-10-05,2024-09-26,1
RENT0000000597,IDS00015,S00501,2024-09-21,2024-10-05,2024-10-04,7
RENT0000000598,IDS00039,S00429,2024-09-21,2024-10-05,2024-09-24,8
RENT0000000599,IDS00042,S00369,2024-09-22,2024-10-06,2024-09-30,4
RENT0000000600,IDS00033,S00390,2024-09-22,2024-10-06,2024-09-29,8
RENT0000000601,IDS00028,S00593,2024-09-23,2024-10-07,2024-09-25,5
RENT0000000602,IDS00043,S00414,2024-09-23,2024-10-07,2024-09-24,8
RENT0000000603,IDS00032,S00044,2024-09-24,2024-10-08,2024-09-25,1
RENT0000000604,IDS00009,S00232,2024-09-24,2024-10-08,2024-09-24,5
RENT0000000605,IDS00019,S00145,2024-09-25,2024-10-09,2024-09-25,7
RENT0000000606,IDS00038,S00118,2024-09-25,2024-10-09,2024-10-02,4
RENT0000000607,IDS00013,S00235,2024-09-25,2024-10-09,2024-10-01,4
RENT0000000608,IDS00013,S00608,2024-09-25,2024-10-09,2024-09-26,7
RENT0000000609,IDS00019,S00086,2024-09-26,2024-10-10,2024-10-03,1
RENT0000000610,IDS00046,S00376,2024-09-26,2024-10-10,2024-10-08,8
RENT0000000611,IDS00010,S00144,2024-09-26,2024-10-10,2024-10-04,1
RENT0000000612,IDS00025,S00255,2024-09-26,2024-10-10,2024-09-28,1
RENT0000000613,IDS00020,S00570,2024-09-26,2024-10-10,2024-09-28,5
RENT0000000614,IDS00047,S00014,2024-09-26,2024-10-10,2024-10-03,10
RENT0000000615,IDS00037,S00546,2024-09-27,2024-10-11,2024-10-10,9
RENT0000000616,IDS00025,S00276,2024-09-27,2024-10-11,2024-10-10,6
RENT0000000617,IDS00018,S00028,2024-09-28,2024-10-12,2024-10-08,1
RENT0000000618,IDS00016,S00198,2024-09-28,2024-10-12,2024-10-05,7
RENT0000000619,IDS00005,S00212,2024-09-28,2024-10-12,2024-10-03,9
RENT0000000620,IDS00040,S00301,2024-09-28,2024-10-12,2024-10-02,7
RENT0000000621,IDS00028,S00405,2024-09-29,2024-10-13,2024-09-29,3
RENT0000000622,IDS00042,S00462,2024-09-30,2024-10-14,2024-10-05,2
RENT0000000623,IDS00042,S00201,2024-09-30,2024-10-14,2024-10-11,6
RENT0000000624,IDS00009,S00285,2024-09-30,2024-10-14,2024-10-05,6
RENT0000000625,IDS00028,S00006,2024-10-01,2024-10-15,2024-10-07,8
RENT0000000626,IDS00046,S00580,2024-10-01,2024-10-15,2024-10-06,3
RENT0000000627,IDS00048,S00381,2024-10-01,2024-10-15,2024-10-03,6
RENT0000000628,IDS00032,S00529,2024-10-02,2024-10-16,2024-10-03,10
RENT0000000629,IDS00011,S00448,2024-10-02,2024-10-16,2024-10-10,6
RENT0000000630,IDS00007,S00542,2024-10-02,2024-10-16,2024-10-10,1
RENT0000000631,IDS00019,S00028,2024-10-03,2024-10-17,2024-10-10,1
RENT0000000632,IDS00032,S00239,2024-10-03,2024-10-17,2024-10-14,7
RENT0000000633,IDS00033,S00636,2024-10-03,2024-10-17,2024-10-15,3
RENT0000000634,IDS00022,S00161,2024-10-03,2024-10-17,2024-10-03,10
RENT0000000635,IDS00009,S00442,2024-10-03,2024-10-17,2024-10-11,2
RENT0000000636,IDS00043,S00249,2024-10-03,2024-10-17,2024-10-13,9
RENT0000000637,IDS00012,S00021,2024-10-04,2024-10-18,2024-10-17,1
RENT0000000638,IDS00021,S00455,2024-10-04,2024-10-18,2024-10-13,1
RENT0000000639,IDS00033,S00586,2024-10-05,2024-10-19,2024-10-13,10
RENT0000000640,IDS00033,S00631,2024-10-05,2024-10-19,2024-10-16,9
RENT0000000641,IDS00028,S00600,2024-10-06,2024-10-20,2024-10-07,7
RENT0000000642,IDS00028,S00596,2024-10-06,2024-10-20,2024-10-19,4
RENT0000000643,IDS00016,S00429,2024-10-07,2024-10-21,2024-10-15,2
RENT0000000644,IDS00001,S00332,2024-10-07,2024-10-21,2024-10-17,9
RENT0000000645,IDS00019,S00563,2024-10-08,2024-10-22,2024-10-20,2
RENT0000000646,IDS00019,S00537,2024-10-08,2024-10-22,2024-10-19,10
RENT0000000647,IDS00044,S00287,2024-10-08,2024-10-22,2024-10-12,7
RENT0000000648,IDS00048,S00081,2024-10-09,2024-10-23,2024-10-09,10
RENT0000000649,IDS00022,S00526,2024-10-09,2024-10-23,2024-10-16,5
RENT0000000650,IDS00038,S00150,2024-10-09,2024-10-23,2024-10-10,9
RENT0000000651,IDS00027,S00344,2024-10-10,2024-10-24,2024-10-19,5
RENT0000000652,IDS00022,S00104,2024-10-10,2024-10-24,2024-10-14,9
RENT0000000653,IDS00038,S00168,2024-10-10,2024-10-24,2024-10-14,3
RENT0000000654,IDS00037,S00337,2024-10-10,2024-10-24,2024-10-17,1
RENT0000000655,IDS00019,S00276,2024-10-11,2024-10-25,2024-10-17,5
RENT0000000656,IDS00018,S00360,2024-10-11,2024-10-25,2024-10-24,1
RENT0000000657,IDS00014,S00409,2024-10-11,2024-10-25,2024-10-22,4
RENT0000000658,IDS00032,S00236,2024-10-12,2024-10-26,2024-10-13,2
RENT0000000659,IDS00002,S00430,2024-10-12,2024-10-26,2024-10-15,5
RENT0000000660,IDS00001,S00534,2024-10-12,2024-10-26,2024-10-16,8
RENT0000000661,IDS00028,S00066,2024-10-13,2024-10-27,2024-10-14,2
RENT0000000662,IDS00036,S00523,2024-10-13,2024-10-27,2024-10-24,5
RENT0000000663,IDS00011,S00341,2024-10-13,2024-10-27,2024-10-21,9
RENT0000000664,IDS00004,S00471,2024-10-13,2024-10-27,2024-10-22,2
RENT0000000665,IDS00029,S00007,2024-10-13,2024-10-27,2024-10-13,4
RENT0000000666,IDS00011,S00466,2024-10-14,2024-10-28,2024-10-15,1
RENT0000000667,IDS00034,S00157,2024-10-14,2024-10-28,2024-10-23,7
RENT0000000668,IDS00009,S00146,2024-10-14,2024-10-28,2024-10-25,3
RENT0000000669,IDS00034,S00321,2024-10-14,2024-10-28,2024-10-14,9
RENT0000000670,IDS00022,S00503,2024-10-15,2024-10-29,2024-10-24,2
RENT0000000671,IDS00025,S00288,2024-10-15,2024-10-29,2024-10-19,2
RENT0000000672,IDS00043,S00034,2024-10-15,2024-10-29,2024-10-26,6
RENT0000000673,IDS00007,S00077,2024-10-15,2024-10-29,2024-10-27,4
RENT0000000674,IDS00010,S00478,2024-10-16,2024-10-30,2024-10-25,6
RENT0000000675,IDS00032,S00516,2024-10-17,2024-10-31,2024-10-24,8
RENT0000000676,IDS00025,S00258,2024-10-17,2024-10-31,2024-10-29,5
RENT0000000677,IDS00044,S00474,2024-10-17,2024-10-31,2024-10-28,3
RENT0000000678,IDS00043,S00386,2024-10-18,2024-11-01,2024-10-29,2
RENT0000000679,IDS00010,S00562,2024-10-18,2024-11-01,2024-10-18,6
RENT0000000680,IDS00023,S00503,2024-10-18,2024-11-01,2024-10-20,7
RENT0000000681,IDS00030,S00280,2024-10-19,2024-11-02,2024-10-28,7
RENT0000000682,IDS00032,S00522,2024-10-19,2024-11-02,2024-10-30,3
